"","Year","TotalEmission","CummulativeEmission","ResultTotalGDP","CummulativeGDP","EmissionIntensity","CummulativeEmissionIntensity","ID"
"3345",2015,92525.7274234965,-298716.984343896,95571.3938186169,611418.573949814,0.968132029120548,-0.00369678906699555,"combination2.137"
"3346",2016,15885.5217628609,-282831.462581035,95149.660363853,706568.234313011,0.16695300542445,-0.00365484596347609,"combination2.137"
"3347",2017,-48529.8358737435,-331361.298454778,95878.604903698,802446.839216709,-0.506159178291003,-0.00396637234333341,"combination2.137"
"3348",2018,-244064.155204847,-575425.453659626,95379.1318019927,897825.971020222,-2.55888421915525,-0.00524395248688547,"combination2.137"
"3349",2019,-302714.067891087,-878139.521550713,99002.9107130468,996828.881729603,-3.05762795973225,-0.0067069582580831,"combination2.137"
"3350",2020,-578084.073084284,-1456223.594635,99002.9107132852,1095831.79244518,-5.83906138637104,-0.00926417835137805,"combination2.137"
"3351",2021,-808767.526303362,-2264991.12093836,99002.9107140601,1194834.7031579,-8.16912877076152,-0.0125676072360092,"combination2.137"
"3352",2022,-969503.703866858,-3234494.82480522,98691.7051810622,1293526.40833569,-9.8235581408608,-0.0162307950690488,"combination2.137"
"3353",2023,-1003051.7350015,-4237546.55980672,98269.9717271924,1391796.38007021,-10.2071031198226,-0.0197396254446049,"combination2.137"
"3354",2024,-1248787.32767629,-5486333.887483,94817.9377405047,1486614.3178134,-13.1703700526997,-0.0237751789576965,"combination2.137"
"3355",2025,-1362639.23245848,-6848973.11994148,96805.5627294183,1583419.8805337,-14.0760426781176,-0.0278465911521637,"combination2.137"
"3356",2026,-1336967.96648084,-8185941.08642232,94839.5855468512,1678259.46608973,-14.0971510869833,-0.0315392934424332,"combination2.137"
"3357",2027,-1341784.5620645,-9527725.64848682,92291.2066628337,1770550.67274284,-14.5385959354332,-0.0349624391201828,"combination2.137"
"3358",2028,-1358072.51886518,-10885798.167352,92291.2066632509,1862841.87940979,-14.7150803198453,-0.0381611334188845,"combination2.137"
"3359",2029,-1350224.32937787,-12236022.4967299,92291.2066635489,1955133.08607864,-14.6300430798372,-0.0410957393564007,"combination2.137"
"3360",2030,-1346801.86359574,-13582824.3603256,92291.2066615224,2047424.29273129,-14.5929597446388,-0.0437952204165237,"combination2.137"
"3361",2010,-658945.164247194,-658945.164247194,119165.021111548,119165.021111548,-5.52968612853573,-0.00597572553254709,"combination2.138"
"3362",2011,115326.096272748,-543619.067974446,108159.52475521,227324.545866519,1.06625927336273,-0.00510013208589685,"combination2.138"
"3363",2012,-149140.765799491,-692759.833773937,94277.7922775149,321602.338144839,-1.58192891662632,-0.00632792062617815,"combination2.138"
"3364",2013,127041.20669309,-565718.627080847,94755.5492184162,416357.887362778,1.34072577005759,-0.00547131288320263,"combination2.138"
"3365",2014,119419.579201203,-446299.047879644,95119.0859000385,511476.973262787,1.25547441999918,-0.00472446327924719,"combination2.138"
"3366",2015,94740.6874583289,-351558.360421315,94697.3524449468,606174.325707674,1.00045761589171,-0.00418362500909397,"combination2.138"
"3367",2016,18020.3381531909,-333538.022268124,94275.6189901829,700449.944697261,0.191145264769541,-0.0041287219248568,"combination2.138"
"3368",2017,-46471.7879544403,-380009.810222564,95004.5635299981,795454.508227348,-0.489153217779551,-0.00442861762997204,"combination2.138"
"3369",2018,-242079.638943508,-622089.449166073,94505.0904282928,889959.598657131,-2.5615513179916,-0.00569576448151909,"combination2.138"
"3370",2019,-300799.979850896,-922889.429016968,98128.8693393767,988088.467992783,-3.06535662619922,-0.0071494149030259,"combination2.138"
"3371",2020,-575724.554906469,-1498613.98392344,98289.5146181881,1086377.98261333,-5.85743613795335,-0.00969607722443877,"combination2.138"
"3372",2021,-807002.229733113,-2305616.21365655,98289.514618963,1184667.49723077,-8.21046103301662,-0.0129921178896981,"combination2.138"
"3373",2022,-967799.582212329,-3273415.79586888,97978.309085995,1282645.80631351,-9.87769222841861,-0.0166486892625985,"combination2.138"
"3374",2023,-1001406.19328742,-4274821.9891563,97556.5756320953,1380202.38195276,-10.2648764247724,-0.0201515963649643,"combination2.138"
"3375",2024,-1247187.50376309,-5522009.49291938,94104.5416454077,1474306.92360115,-13.2532126713137,-0.0241818156002305,"combination2.138"
"3376",2025,-1361103.4893732,-6883112.98229258,96092.1666343212,1570399.09022617,-14.1645623888665,-0.02824848521695,"combination2.138"
"3377",2026,-1335483.64197223,-8218596.62426481,94126.1894518137,1664525.27968693,-14.1882259310615,-0.031936945739607,"combination2.138"
"3378",2027,-1340349.4642451,-9558946.0885099,91577.8105677366,1756103.09024572,-14.6361815808393,-0.0353562986157263,"combination2.138"
"3379",2028,-1356684.544614,-10915630.6331239,91577.8105682135,1847680.90081692,-14.8145553622234,-0.0385516024222083,"combination2.138"
"3380",2029,-1348881.46357192,-12264512.0966958,91577.8105684519,1939258.71139145,-14.7293482471244,-0.0414831782211302,"combination2.138"
"3381",2030,-1345502.17329431,-13610014.2699901,91577.8105664253,2030836.52194786,-14.6924474932533,-0.0441799517852137,"combination2.138"
"3382",2010,-1341053.11895596,-1341053.11895596,104554.580913499,104554.580913499,-12.8263449314139,-0.0120474520255733,"combination2.139"
"3383",2011,142704.134702893,-1198348.98425307,93549.0845571756,198103.665470421,1.52544661851474,-0.0109323649740848,"combination2.139"
"3384",2012,137094.433826029,-1061254.55042704,85377.7402021438,283481.405673325,1.60573978066694,-0.00992913332143303,"combination2.139"
"3385",2013,143457.077039216,-917797.473387826,85855.49714306,369336.902815998,1.67091312511038,-0.00894754420219918,"combination2.139"
"3386",2014,135910.553529574,-781886.919858253,86219.0338246524,455555.93664062,1.57634048423671,-0.00808376131985034,"combination2.139"
"3387",2015,111330.763723897,-670556.156134356,85797.3003695905,541353.237010121,1.29760217680877,-0.0074334476222786,"combination2.139"
"3388",2016,34732.5485194735,-635823.607614882,85375.5669147968,626728.803924322,0.406820707312385,-0.00727599119929656,"combination2.139"
"3389",2017,-29615.3356117513,-665438.943226634,86104.5114546418,712833.315379143,-0.343946386913212,-0.0074797685486504,"combination2.139"
"3390",2018,-225057.72488033,-890496.668106964,85605.0383529365,798438.35373354,-2.62902428654318,-0.0086567883783909,"combination2.139"
"3391",2019,-283592.235661935,-1174088.9037689,89228.8172640204,887667.170993805,-3.17825837389293,-0.0100258982569994,"combination2.139"
"3392",2020,-558311.429725241,-1732400.33349414,89389.4625428319,977056.633538961,-6.24583047982552,-0.0124932362987138,"combination2.139"
"3393",2021,-789364.95565033,-2521765.28914447,89389.4625436068,1066446.09608126,-8.83062648760478,-0.0157148296596763,"combination2.139"
"3394",2022,-949920.144774009,-3471685.43391848,89078.2570106387,1155524.35308838,-10.6638833835799,-0.0193015190586079,"combination2.139"
"3395",2023,-983267.298870794,-4454952.73278927,88656.5235567093,1244180.87665224,-11.0907495514625,-0.0227388225811258,"combination2.139"
"3396",2024,-1228772.55117384,-5683725.28396312,85204.4895700216,1329385.36622524,-14.4214531109189,-0.0267074518150598,"combination2.139"
"3397",2025,-1342396.54117065,-7026121.82513377,87192.1145589352,1416577.48077488,-15.3958479842038,-0.0307163000191473,"combination2.139"
"3398",2026,-1316469.39990003,-8342591.2250338,85226.1373764277,1501803.61816072,-15.4467800656673,-0.0343504805355357,"combination2.139"
"3399",2027,-1322239.98664967,-9664831.21168347,83416.4973483682,1585220.1154995,-15.8510609853068,-0.0377221532221943,"combination2.139"
"3400",2028,-1336925.55145933,-11001756.7631428,83416.4973487854,1668636.61285114,-16.0271120695624,-0.0408695824898206,"combination2.139"
"3401",2029,-1328772.71331718,-12330529.47646,83416.4973490238,1752053.1102066,-15.9293755497482,-0.0437562366922075,"combination2.139"
"3402",2030,-1325030.67874388,-13655560.1552039,83416.4973470569,1835469.60754395,-15.8845159037433,-0.0464108696927337,"combination2.139"
"3403",2010,-592781.529170742,-592781.529170742,119550.222221345,119550.222221345,-4.95843101046872,-0.00538584955355591,"combination2.140"
"3404",2011,113606.807668384,-479174.721502358,108609.528829619,228159.751050711,1.0460114217658,-0.00452493036206733,"combination2.140"
"3405",2012,-150699.062341247,-629873.783843605,95528.8872809261,323688.638332427,-1.57752347620337,-0.00576574298154392,"combination2.140"
"3406",2013,125555.686767269,-504318.097076336,96044.1481592953,419732.786491334,1.30727055394387,-0.00492077281491665,"combination2.140"
"3407",2014,118124.281162268,-386193.815914068,96407.6848408878,516140.471332192,1.22525793827765,-0.00418347783633199,"combination2.140"
"3408",2015,93629.5448197518,-292564.271094317,95985.9513858259,612126.422717929,0.97545050570367,-0.00365037384807121,"combination2.140"
"3409",2016,17089.7186448034,-275474.552449513,95564.2179310322,707690.640648365,0.178829681389083,-0.00360160694396294,"combination2.140"
"3410",2017,-47225.3659303393,-322699.918379853,96293.1624708772,803983.803119183,-0.490433222032999,-0.00390624106049753,"combination2.140"
"3411",2018,-242660.254994087,-565360.173373939,95793.6893691719,899777.492490053,-2.53315491440065,-0.0051769125526171,"combination2.140"
"3412",2019,-301210.093799211,-866570.267173151,99417.468280226,999194.960766554,-3.0297501939015,-0.0066330316864136,"combination2.140"
"3413",2020,-575967.236236975,-1442537.50341013,99578.1135590672,1098773.07432795,-5.7840745887933,-0.00918125184584739,"combination2.140"
"3414",2021,-807080.42057284,-2249617.92398296,99578.1135598421,1198351.18788624,-8.10499809366061,-0.0124780691615112,"combination2.140"
"3415",2022,-967716.845792055,-3217334.76977502,99266.9080268741,1297618.0959096,-9.74863491799372,-0.0161347544550072,"combination2.140"
"3416",2023,-1001164.4937505,-4218499.26352552,98845.1745729446,1396463.27049017,-10.1286127327507,-0.0196372126927398,"combination2.140"
"3417",2024,-1246789.43471879,-5465288.69824431,95393.140586257,1491856.41107941,-13.0700113976373,-0.0236665116223664,"combination2.140"
"3418",2025,-1360565.63794689,-6825854.3361912,97352.4299927354,1589208.84106255,-13.9756720818208,-0.0277319049728793,"combination2.140"
"3419",2026,-1334733.14095197,-8160587.47714317,95381.0951048732,1684589.93617678,-13.9936864793218,-0.0314185982022439,"combination2.140"
"3420",2027,-1339402.43939981,-9499989.91654298,92832.7162208557,1777422.6523881,-14.4281293699656,-0.034835817623738,"combination2.140"
"3421",2028,-1355541.61627331,-10855531.5328163,92832.7162212729,1870255.36861229,-14.6019816229689,-0.0380286907037199,"combination2.140"
"3422",2029,-1347545.47166621,-12203077.0044825,92832.7162215114,1963088.08483982,-14.5158466380622,-0.0409576043455073,"combination2.140"
"3423",2030,-1343974.39008741,-13547051.3945699,92832.7162195444,2055920.80105019,-14.4773787175308,-0.0436515387496861,"combination2.140"
"3424",2010,-596940.385565052,-596940.385565052,114225.583126113,114225.583126113,-5.22597800972475,-0.00541860274830415,"combination2.141"
"3425",2011,112989.135677835,-483951.249887217,103220.086769775,217445.669895619,1.09464290540512,-0.00455859256665575,"combination2.141"
"3426",2012,-146113.328900598,-630064.578787815,95633.7777939737,313079.447690427,-1.52784227781291,-0.00576383999793761,"combination2.141"
"3427",2013,126078.086383164,-503986.492404651,96111.534734875,409190.982424855,1.31178933653439,-0.00491512941172317,"combination2.141"
"3428",2014,118546.696054591,-385439.79635006,96475.0714164972,505666.053841352,1.22878059911256,-0.00417502404864067,"combination2.141"
"3429",2015,93954.2480956633,-291485.548254397,96053.3379614055,601719.391802669,0.978146622384058,-0.00363991733677804,"combination2.141"
"3430",2016,17316.7045581695,-274168.843696227,95631.6045066416,697350.996308684,0.181077214457558,-0.00358985840515291,"combination2.141"
"3431",2017,-47096.1027195044,-321264.946415732,96360.5490464568,793711.54535532,-0.48874880005923,-0.00389382257788307,"combination2.141"
"3432",2018,-242627.978458524,-563892.924874255,95861.0759447515,889572.621301413,-2.53103750471526,-0.00516436168258383,"combination2.141"
"3433",2019,-301275.549574926,-865168.474449182,99484.8548558354,989057.476153612,-3.02835592424101,-0.00662081654690094,"combination2.141"
"3434",2020,-576130.428644504,-1441298.90309369,99645.5001346469,1088702.97629046,-5.7818007623626,-0.00916977392895668,"combination2.141"
"3435",2021,-807341.353646293,-2248640.25673998,99645.5001354218,1188348.47642469,-8.10213559617933,-0.0124676697115709,"combination2.141"
"3436",2022,-968074.782306839,-3216715.03904682,99334.2946024537,1287682.77102375,-9.74562497454858,-0.0161257176242362,"combination2.141"
"3437",2023,-1001620.17823526,-4218335.21728208,98912.5611485839,1386595.33217955,-10.1263193127782,-0.019629776798505,"combination2.141"
"3438",2024,-1247342.87047724,-5465678.08775932,95460.5271618366,1482055.85934448,-13.0665826762364,-0.0236608712472839,"combination2.141"
"3439",2025,-1361202.72691806,-6826880.81467739,97448.1521508098,1579504.01148605,-13.968481668195,-0.0277281810102263,"combination2.141"
"3440",2026,-1335529.13821855,-8162409.95289594,95482.1749682426,1674986.18646336,-13.9872090121821,-0.0314170832121896,"combination2.141"
"3441",2027,-1340343.50644413,-9502753.45934007,92933.7960842252,1767919.98253822,-14.4225627588632,-0.0348367112624859,"combination2.141"
"3442",2028,-1356629.32719296,-10859382.786533,92933.796084702,1860853.77862549,-14.5978038598197,-0.0380321515810298,"combination2.141"
"3443",2029,-1348779.08908141,-12208161.8756144,92933.7960848808,1953787.57471657,-14.5133325647163,-0.040963749406763,"combination2.141"
"3444",2030,-1345354.65841251,-13553516.5340269,92933.7960829139,2046721.37079048,-14.4764844988384,-0.0436604514438097,"combination2.141"
"3445",2010,-592103.923382655,-592103.923382655,116569.69893229,116569.69893229,-5.07939823818693,-0.00537737434446089,"combination2.142"
"3446",2011,112499.703850396,-479604.219532259,105564.202575952,222133.901508003,1.06569936688011,-0.00452328303793825,"combination2.142"
"3447",2012,-151870.074373595,-631474.293905854,91682.4700982571,313816.371607006,-1.65647886897937,-0.00577039098845777,"combination2.142"
"3448",2013,124405.058557589,-507069.235348266,92160.2270391583,405976.598645747,1.34987795228336,-0.00493113245867549,"combination2.142"
"3449",2014,116872.827207519,-390196.408140747,92523.7637207806,498500.362366557,1.26316551021659,-0.00419985483789365,"combination2.142"
"3450",2015,92279.7187522538,-297916.689388493,92102.0302656889,590602.392632127,1.00192925699957,-0.00367298640374403,"combination2.142"
"3451",2016,15641.6846371014,-282275.004751392,91680.2968108952,682282.689442515,0.170611191075927,-0.00363060975105245,"combination2.142"
"3452",2017,-48771.4531559143,-331046.457907306,92409.2413507402,774691.930793285,-0.527776794214788,-0.00394173229191108,"combination2.142"
"3453",2018,-244303.508497495,-575349.966404801,91909.7682490349,866601.699043751,-2.65807990980394,-0.00521893657508443,"combination2.142"
"3454",2019,-302951.116813943,-878301.083218744,95533.547160089,962135.246200085,-3.17114904470444,-0.0066815927982582,"combination2.142"
"3455",2020,-577805.898603104,-1456106.98182185,95694.1924389303,1057829.43864131,-6.03804561046738,-0.00923631575830663,"combination2.142"
"3456",2021,-809016.599228684,-2265123.58105053,95694.1924397051,1153523.63107967,-8.45418701598248,-0.0125395680689711,"combination2.142"
